survey,pond,effort,dry,perm,season,month,year,date,species,abundance
12,DC 81-1,24,N,P,Sp,May,2011,11-May,Enaldubium,0
12,DC 81-1,24,N,P,Sp,May,2011,11-May,Enalgeminatum,0
12,DC 81-1,24,N,P,Sp,May,2011,11-May,Enalsignatum,0
12,DC 81-1,24,N,P,Sp,May,2011,11-May,Enalvesperum,0
12,DC 81-1,24,N,P,Sp,May,2011,11-May,Epitheca_cynosura,0
12,DC 81-1,24,N,P,Sp,May,2011,11-May,Epitheca_princeps,0
12,DC 81-1,24,N,P,Sp,May,2011,11-May,Epitheca_semiaquea,0
12,DC 81-1,24,N,P,Sp,May,2011,11-May,Erythemis,0
12,DC 81-1,24,N,P,Sp,May,2011,11-May,Erythrodiplax,0
12,DC 81-1,24,N,P,Sp,May,2011,11-May,Iposita,0
12,DC 81-1,24,N,P,Sp,May,2011,11-May,Iramburii,0
12,DC 81-1,24,N,P,Sp,May,2011,11-May,Ladona,0
12,DC 81-1,24,N,P,Sp,May,2011,11-May,Lestes_d_australis,0
12,DC 81-1,24,N,P,Sp,May,2011,11-May,Lestes_inaequalis,0
12,DC 81-1,24,N,P,Sp,May,2011,11-May,Lestes_vigilax,0
12,DC 81-1,24,N,P,Sp,May,2011,11-May,N_pentacantha,0
12,DC 81-1,24,N,P,Sp,May,2011,11-May,Nehalennia,0
12,DC 81-1,24,N,P,Sp,May,2011,11-May,Pachydiplax,4
12,DC 81-1,24,N,P,Sp,May,2011,11-May,Pantala,0
12,DC 81-1,24,N,P,Sp,May,2011,11-May,Perithemis_tenera,0
12,DC 81-1,24,N,P,Sp,May,2011,11-May,Plathemis,0
12,DC 81-1,24,N,P,Sp,May,2011,11-May,Sympetrum_ambiguum,0
12,DC 81-1,24,N,P,Sp,May,2011,11-May,Telebasis,0
12,DC 81-1,24,N,P,Sp,May,2011,11-May,Tramea,0
12,DC 82-1,24,N,P,Sp,May,2011,11-May,Ajun,0
12,DC 82-1,24,N,P,Sp,May,2011,11-May,Along,0
12,DC 82-1,24,N,P,Sp,May,2011,11-May,Arigomphus lentulus,0
12,DC 82-1,24,N,P,Sp,May,2011,11-May,Arigomphus maxwelli,0
12,DC 82-1,24,N,P,Sp,May,2011,11-May,Bjanata,0
12,DC 82-1,24,N,P,Sp,May,2011,11-May,C_igens,0
12,DC 82-1,24,N,P,Sp,May,2011,11-May,Celithemis_Unidentified,0
12,DC 82-1,24,N,P,Sp,May,2011,11-May,CelithemisA,0
12,DC 82-1,24,N,P,Sp,May,2011,11-May,CelithemisF,4
12,DC 82-1,24,N,P,Sp,May,2011,11-May,CelithemisO,1
12,DC 82-1,24,N,P,Sp,May,2011,11-May,Celithemis elisa,0
12,DC 82-1,24,N,P,Sp,May,2011,11-May,Gomphus lividus,0
12,DC 82-1,24,N,P,Sp,May,2011,11-May,Didymops_transversa,0
12,DC 82-1,24,N,P,Sp,May,2011,11-May,Ebasidans,0
12,DC 82-1,24,N,P,Sp,May,2011,11-May,Eheros,0
12,DC 82-1,24,N,P,Sp,May,2011,11-May,Enalaspersum,0
12,DC 82-1,24,N,P,Sp,May,2011,11-May,Enaldivagans,0
12,DC 82-1,24,N,P,Sp,May,2011,11-May,Enaldubium,0
12,DC 82-1,24,N,P,Sp,May,2011,11-May,Enalgeminatum,0
12,DC 82-1,24,N,P,Sp,May,2011,11-May,Enalsignatum,0
12,DC 82-1,24,N,P,Sp,May,2011,11-May,Enalvesperum,1
12,DC 82-1,24,N,P,Sp,May,2011,11-May,Epitheca_cynosura,0
12,DC 82-1,24,N,P,Sp,May,2011,11-May,Epitheca_princeps,0
12,DC 82-1,24,N,P,Sp,May,2011,11-May,Epitheca_semiaquea,0
12,DC 82-1,24,N,P,Sp,May,2011,11-May,Erythemis,1
12,DC 82-1,24,N,P,Sp,May,2011,11-May,Erythrodiplax,0
12,DC 82-1,24,N,P,Sp,May,2011,11-May,Iposita,1
12,DC 82-1,24,N,P,Sp,May,2011,11-May,Iramburii,0
12,DC 82-1,24,N,P,Sp,May,2011,11-May,Ladona,0
12,DC 82-1,24,N,P,Sp,May,2011,11-May,Lestes_d_australis,0
12,DC 82-1,24,N,P,Sp,May,2011,11-May,Lestes_inaequalis,0
12,DC 82-1,24,N,P,Sp,May,2011,11-May,Lestes_vigilax,0
12,DC 82-1,24,N,P,Sp,May,2011,11-May,N_pentacantha,0
12,DC 82-1,24,N,P,Sp,May,2011,11-May,Nehalennia,0
12,DC 82-1,24,N,P,Sp,May,2011,11-May,Pachydiplax,1
12,DC 82-1,24,N,P,Sp,May,2011,11-May,Pantala,0
12,DC 82-1,24,N,P,Sp,May,2011,11-May,Perithemis_tenera,0
12,DC 82-1,24,N,P,Sp,May,2011,11-May,Plathemis,0
12,DC 82-1,24,N,P,Sp,May,2011,11-May,Sympetrum_ambiguum,0
12,DC 82-1,24,N,P,Sp,May,2011,11-May,Telebasis,0
12,DC 82-1,24,N,P,Sp,May,2011,11-May,Tramea,2
12,DC 87-1,24,N,P,Sp,May,2011,11-May,Ajun,0
12,DC 87-1,24,N,P,Sp,May,2011,11-May,Along,0
12,DC 87-1,24,N,P,Sp,May,2011,11-May,Arigomphus lentulus,0
12,DC 87-1,24,N,P,Sp,May,2011,11-May,Arigomphus maxwelli,0
12,DC 87-1,24,N,P,Sp,May,2011,11-May,Bjanata,0
12,DC 87-1,24,N,P,Sp,May,2011,11-May,C_igens,0
12,DC 87-1,24,N,P,Sp,May,2011,11-May,Celithemis_Unidentified,0
12,DC 87-1,24,N,P,Sp,May,2011,11-May,CelithemisA,0
12,DC 87-1,24,N,P,Sp,May,2011,11-May,CelithemisF,0
12,DC 87-1,24,N,P,Sp,May,2011,11-May,CelithemisO,0
12,DC 87-1,24,N,P,Sp,May,2011,11-May,Celithemis elisa,0
12,DC 87-1,24,N,P,Sp,May,2011,11-May,Gomphus lividus,0
12,DC 87-1,24,N,P,Sp,May,2011,11-May,Didymops_transversa,0
12,DC 87-1,24,N,P,Sp,May,2011,11-May,Ebasidans,0
12,DC 87-1,24,N,P,Sp,May,2011,11-May,Eheros,0
12,DC 87-1,24,N,P,Sp,May,2011,11-May,Enalaspersum,0
12,DC 87-1,24,N,P,Sp,May,2011,11-May,Enaldivagans,0
12,DC 87-1,24,N,P,Sp,May,2011,11-May,Enaldubium,0
12,DC 87-1,24,N,P,Sp,May,2011,11-May,Enalgeminatum,0
12,DC 87-1,24,N,P,Sp,May,2011,11-May,Enalsignatum,0
12,DC 87-1,24,N,P,Sp,May,2011,11-May,Enalvesperum,0
12,DC 87-1,24,N,P,Sp,May,2011,11-May,Epitheca_cynosura,0
12,DC 87-1,24,N,P,Sp,May,2011,11-May,Epitheca_princeps,0
12,DC 87-1,24,N,P,Sp,May,2011,11-May,Epitheca_semiaquea,0
12,DC 87-1,24,N,P,Sp,May,2011,11-May,Erythemis,5
12,DC 87-1,24,N,P,Sp,May,2011,11-May,Erythrodiplax,0
12,DC 87-1,24,N,P,Sp,May,2011,11-May,Iposita,2
12,DC 87-1,24,N,P,Sp,May,2011,11-May,Iramburii,0
12,DC 87-1,24,N,P,Sp,May,2011,11-May,Ladona,0
12,DC 87-1,24,N,P,Sp,May,2011,11-May,Lestes_d_australis,0
12,DC 87-1,24,N,P,Sp,May,2011,11-May,Lestes_inaequalis,0
12,DC 87-1,24,N,P,Sp,May,2011,11-May,Lestes_vigilax,0
12,DC 87-1,24,N,P,Sp,May,2011,11-May,N_pentacantha,0
12,DC 87-1,24,N,P,Sp,May,2011,11-May,Nehalennia,0
12,DC 87-1,24,N,P,Sp,May,2011,11-May,Pachydiplax,7
12,DC 87-1,24,N,P,Sp,May,2011,11-May,Pantala,0
12,DC 87-1,24,N,P,Sp,May,2011,11-May,Perithemis_tenera,0
12,DC 87-1,24,N,P,Sp,May,2011,11-May,Plathemis,0
12,DC 87-1,24,N,P,Sp,May,2011,11-May,Sympetrum_ambiguum,0
12,DC 87-1,24,N,P,Sp,May,2011,11-May,Telebasis,0
12,DC 87-1,24,N,P,Sp,May,2011,11-May,Tramea,0
12,DC 94-1,24,N,P,Sp,May,2011,11-May,Ajun,0
12,DC 94-1,24,N,P,Sp,May,2011,11-May,Along,0
12,DC 94-1,24,N,P,Sp,May,2011,11-May,Arigomphus lentulus,0
12,DC 94-1,24,N,P,Sp,May,2011,11-May,Arigomphus maxwelli,0
12,DC 94-1,24,N,P,Sp,May,2011,11-May,Bjanata,0
12,DC 94-1,24,N,P,Sp,May,2011,11-May,C_igens,0
12,DC 94-1,24,N,P,Sp,May,2011,11-May,Celithemis_Unidentified,0
12,DC 94-1,24,N,P,Sp,May,2011,11-May,CelithemisA,0
12,DC 94-1,24,N,P,Sp,May,2011,11-May,CelithemisF,0
12,DC 94-1,24,N,P,Sp,May,2011,11-May,CelithemisO,0
12,DC 94-1,24,N,P,Sp,May,2011,11-May,Celithemis elisa,0
12,DC 94-1,24,N,P,Sp,May,2011,11-May,Gomphus lividus,0
12,DC 94-1,24,N,P,Sp,May,2011,11-May,Didymops_transversa,0
12,DC 94-1,24,N,P,Sp,May,2011,11-May,Ebasidans,0
12,DC 94-1,24,N,P,Sp,May,2011,11-May,Eheros,0
12,DC 94-1,24,N,P,Sp,May,2011,11-May,Enalaspersum,0
12,DC 94-1,24,N,P,Sp,May,2011,11-May,Enaldivagans,0
12,DC 94-1,24,N,P,Sp,May,2011,11-May,Enaldubium,0
12,DC 94-1,24,N,P,Sp,May,2011,11-May,Enalgeminatum,0
12,DC 94-1,24,N,P,Sp,May,2011,11-May,Enalsignatum,0
12,DC 94-1,24,N,P,Sp,May,2011,11-May,Enalvesperum,0
12,DC 94-1,24,N,P,Sp,May,2011,11-May,Epitheca_cynosura,0
12,DC 94-1,24,N,P,Sp,May,2011,11-May,Epitheca_princeps,0
12,DC 94-1,24,N,P,Sp,May,2011,11-May,Epitheca_semiaquea,0
12,DC 94-1,24,N,P,Sp,May,2011,11-May,Erythemis,0
12,DC 94-1,24,N,P,Sp,May,2011,11-May,Erythrodiplax,0
12,DC 94-1,24,N,P,Sp,May,2011,11-May,Iposita,0
12,DC 94-1,24,N,P,Sp,May,2011,11-May,Iramburii,0
12,DC 94-1,24,N,P,Sp,May,2011,11-May,Ladona,0
12,DC 94-1,24,N,P,Sp,May,2011,11-May,Lestes_d_australis,0
12,DC 94-1,24,N,P,Sp,May,2011,11-May,Lestes_inaequalis,0
12,DC 94-1,24,N,P,Sp,May,2011,11-May,Lestes_vigilax,0
12,DC 94-1,24,N,P,Sp,May,2011,11-May,N_pentacantha,0
12,DC 94-1,24,N,P,Sp,May,2011,11-May,Nehalennia,0
12,DC 94-1,24,N,P,Sp,May,2011,11-May,Pachydiplax,121
12,DC 94-1,24,N,P,Sp,May,2011,11-May,Pantala,0
12,DC 94-1,24,N,P,Sp,May,2011,11-May,Perithemis_tenera,0
12,DC 94-1,24,N,P,Sp,May,2011,11-May,Plathemis,0
12,DC 94-1,24,N,P,Sp,May,2011,11-May,Sympetrum_ambiguum,0
12,DC 94-1,24,N,P,Sp,May,2011,11-May,Telebasis,0
12,DC 94-1,24,N,P,Sp,May,2011,11-May,Tramea,0
12,DC101-1,24,N,S,Sp,May,2011,11-May,Ajun,0
12,DC101-1,24,N,S,Sp,May,2011,11-May,Along,0
12,DC101-1,24,N,S,Sp,May,2011,11-May,Arigomphus lentulus,0
12,DC101-1,24,N,S,Sp,May,2011,11-May,Arigomphus maxwelli,0
12,DC101-1,24,N,S,Sp,May,2011,11-May,Bjanata,0
12,DC101-1,24,N,S,Sp,May,2011,11-May,C_igens,0
12,DC101-1,24,N,S,Sp,May,2011,11-May,Celithemis_Unidentified,0
12,DC101-1,24,N,S,Sp,May,2011,11-May,CelithemisA,0
12,DC101-1,24,N,S,Sp,May,2011,11-May,CelithemisF,0
12,DC101-1,24,N,S,Sp,May,2011,11-May,CelithemisO,0
12,DC101-1,24,N,S,Sp,May,2011,11-May,Celithemis elisa,0
12,DC101-1,24,N,S,Sp,May,2011,11-May,Gomphus lividus,0
12,DC101-1,24,N,S,Sp,May,2011,11-May,Didymops_transversa,0
12,DC101-1,24,N,S,Sp,May,2011,11-May,Ebasidans,0
12,DC101-1,24,N,S,Sp,May,2011,11-May,Eheros,0
12,DC101-1,24,N,S,Sp,May,2011,11-May,Enalaspersum,0
12,DC101-1,24,N,S,Sp,May,2011,11-May,Enaldivagans,0
12,DC101-1,24,N,S,Sp,May,2011,11-May,Enaldubium,0
12,DC101-1,24,N,S,Sp,May,2011,11-May,Enalgeminatum,0
12,DC101-1,24,N,S,Sp,May,2011,11-May,Enalsignatum,0
12,DC101-1,24,N,S,Sp,May,2011,11-May,Enalvesperum,0
12,DC101-1,24,N,S,Sp,May,2011,11-May,Epitheca_cynosura,0
12,DC101-1,24,N,S,Sp,May,2011,11-May,Epitheca_princeps,0
12,DC101-1,24,N,S,Sp,May,2011,11-May,Epitheca_semiaquea,0
12,DC101-1,24,N,S,Sp,May,2011,11-May,Erythemis,0
12,DC101-1,24,N,S,Sp,May,2011,11-May,Erythrodiplax,0
12,DC101-1,24,N,S,Sp,May,2011,11-May,Iposita,0
12,DC101-1,24,N,S,Sp,May,2011,11-May,Iramburii,0
12,DC101-1,24,N,S,Sp,May,2011,11-May,Ladona,0
12,DC101-1,24,N,S,Sp,May,2011,11-May,Lestes_d_australis,0
12,DC101-1,24,N,S,Sp,May,2011,11-May,Lestes_inaequalis,0
12,DC101-1,24,N,S,Sp,May,2011,11-May,Lestes_vigilax,0
12,DC101-1,24,N,S,Sp,May,2011,11-May,N_pentacantha,0
12,DC101-1,24,N,S,Sp,May,2011,11-May,Nehalennia,0
12,DC101-1,24,N,S,Sp,May,2011,11-May,Pachydiplax,0
12,DC101-1,24,N,S,Sp,May,2011,11-May,Pantala,0
12,DC101-1,24,N,S,Sp,May,2011,11-May,Perithemis_tenera,0
12,DC101-1,24,N,S,Sp,May,2011,11-May,Plathemis,0
12,DC101-1,24,N,S,Sp,May,2011,11-May,Sympetrum_ambiguum,0
12,DC101-1,24,N,S,Sp,May,2011,11-May,Telebasis,0
12,DC101-1,24,N,S,Sp,May,2011,11-May,Tramea,0
12,DC108-1,24,N,P,Sp,May,2011,11-May,Ajun,1
12,DC108-1,24,N,P,Sp,May,2011,11-May,Along,0
12,DC108-1,24,N,P,Sp,May,2011,11-May,Arigomphus lentulus,0
12,DC108-1,24,N,P,Sp,May,2011,11-May,Arigomphus maxwelli,0
12,DC108-1,24,N,P,Sp,May,2011,11-May,Bjanata,0
12,DC108-1,24,N,P,Sp,May,2011,11-May,C_igens,0
12,DC108-1,24,N,P,Sp,May,2011,11-May,Celithemis_Unidentified,0
12,DC108-1,24,N,P,Sp,May,2011,11-May,CelithemisA,0
12,DC108-1,24,N,P,Sp,May,2011,11-May,CelithemisF,0
12,DC108-1,24,N,P,Sp,May,2011,11-May,CelithemisO,0
12,DC108-1,24,N,P,Sp,May,2011,11-May,Celithemis elisa,0
12,DC108-1,24,N,P,Sp,May,2011,11-May,Gomphus lividus,0
12,DC108-1,24,N,P,Sp,May,2011,11-May,Didymops_transversa,0
12,DC108-1,24,N,P,Sp,May,2011,11-May,Ebasidans,0
12,DC108-1,24,N,P,Sp,May,2011,11-May,Eheros,0
12,DC108-1,24,N,P,Sp,May,2011,11-May,Enalaspersum,0
12,DC108-1,24,N,P,Sp,May,2011,11-May,Enaldivagans,0
12,DC108-1,24,N,P,Sp,May,2011,11-May,Enaldubium,0
12,DC108-1,24,N,P,Sp,May,2011,11-May,Enalgeminatum,0
12,DC108-1,24,N,P,Sp,May,2011,11-May,Enalsignatum,0
12,DC108-1,24,N,P,Sp,May,2011,11-May,Enalvesperum,0
12,DC108-1,24,N,P,Sp,May,2011,11-May,Epitheca_cynosura,0
12,DC108-1,24,N,P,Sp,May,2011,11-May,Epitheca_princeps,0
12,DC108-1,24,N,P,Sp,May,2011,11-May,Epitheca_semiaquea,0
12,DC108-1,24,N,P,Sp,May,2011,11-May,Erythemis,25
12,DC108-1,24,N,P,Sp,May,2011,11-May,Erythrodiplax,0
12,DC108-1,24,N,P,Sp,May,2011,11-May,Iposita,23
12,DC108-1,24,N,P,Sp,May,2011,11-May,Iramburii,0
12,DC108-1,24,N,P,Sp,May,2011,11-May,Ladona,0
12,DC108-1,24,N,P,Sp,May,2011,11-May,Lestes_d_australis,0
12,DC108-1,24,N,P,Sp,May,2011,11-May,Lestes_inaequalis,0
12,DC108-1,24,N,P,Sp,May,2011,11-May,Lestes_vigilax,0
12,DC108-1,24,N,P,Sp,May,2011,11-May,N_pentacantha,0
12,DC108-1,24,N,P,Sp,May,2011,11-May,Nehalennia,0
12,DC108-1,24,N,P,Sp,May,2011,11-May,Pachydiplax,54
12,DC108-1,24,N,P,Sp,May,2011,11-May,Pantala,0
12,DC108-1,24,N,P,Sp,May,2011,11-May,Perithemis_tenera,0
12,DC108-1,24,N,P,Sp,May,2011,11-May,Plathemis,0
12,DC108-1,24,N,P,Sp,May,2011,11-May,Sympetrum_ambiguum,0
12,DC108-1,24,N,P,Sp,May,2011,11-May,Telebasis,0
12,DC108-1,24,N,P,Sp,May,2011,11-May,Tramea,2
12,DC114-1,24,N,P,Sp,May,2011,11-May,Ajun,0
12,DC114-1,24,N,P,Sp,May,2011,11-May,Along,0
12,DC114-1,24,N,P,Sp,May,2011,11-May,Arigomphus lentulus,0
12,DC114-1,24,N,P,Sp,May,2011,11-May,Arigomphus maxwelli,0
12,DC114-1,24,N,P,Sp,May,2011,11-May,Bjanata,0
12,DC114-1,24,N,P,Sp,May,2011,11-May,C_igens,0
12,DC114-1,24,N,P,Sp,May,2011,11-May,Celithemis_Unidentified,0
12,DC114-1,24,N,P,Sp,May,2011,11-May,CelithemisA,0
12,DC114-1,24,N,P,Sp,May,2011,11-May,CelithemisF,2
12,DC114-1,24,N,P,Sp,May,2011,11-May,CelithemisO,0
12,DC114-1,24,N,P,Sp,May,2011,11-May,Celithemis elisa,0
12,DC114-1,24,N,P,Sp,May,2011,11-May,Gomphus lividus,1
12,DC114-1,24,N,P,Sp,May,2011,11-May,Didymops_transversa,0
12,DC114-1,24,N,P,Sp,May,2011,11-May,Ebasidans,0
12,DC114-1,24,N,P,Sp,May,2011,11-May,Eheros,0
12,DC114-1,24,N,P,Sp,May,2011,11-May,Enalaspersum,0
12,DC114-1,24,N,P,Sp,May,2011,11-May,Enaldivagans,0
12,DC114-1,24,N,P,Sp,May,2011,11-May,Enaldubium,0
12,DC114-1,24,N,P,Sp,May,2011,11-May,Enalgeminatum,0
12,DC114-1,24,N,P,Sp,May,2011,11-May,Enalsignatum,0
12,DC114-1,24,N,P,Sp,May,2011,11-May,Enalvesperum,0
12,DC114-1,24,N,P,Sp,May,2011,11-May,Epitheca_cynosura,0
12,DC114-1,24,N,P,Sp,May,2011,11-May,Epitheca_princeps,0
12,DC114-1,24,N,P,Sp,May,2011,11-May,Epitheca_semiaquea,0
12,DC114-1,24,N,P,Sp,May,2011,11-May,Erythemis,0
12,DC114-1,24,N,P,Sp,May,2011,11-May,Erythrodiplax,0
12,DC114-1,24,N,P,Sp,May,2011,11-May,Iposita,0
12,DC114-1,24,N,P,Sp,May,2011,11-May,Iramburii,0
12,DC114-1,24,N,P,Sp,May,2011,11-May,Ladona,0
12,DC114-1,24,N,P,Sp,May,2011,11-May,Lestes_d_australis,0
12,DC114-1,24,N,P,Sp,May,2011,11-May,Lestes_inaequalis,0
12,DC114-1,24,N,P,Sp,May,2011,11-May,Lestes_vigilax,0
12,DC114-1,24,N,P,Sp,May,2011,11-May,N_pentacantha,0
12,DC114-1,24,N,P,Sp,May,2011,11-May,Nehalennia,0
12,DC114-1,24,N,P,Sp,May,2011,11-May,Pachydiplax,3
12,DC114-1,24,N,P,Sp,May,2011,11-May,Pantala,0
12,DC114-1,24,N,P,Sp,May,2011,11-May,Perithemis_tenera,0
12,DC114-1,24,N,P,Sp,May,2011,11-May,Plathemis,0
12,DC114-1,24,N,P,Sp,May,2011,11-May,Sympetrum_ambiguum,0
12,DC114-1,24,N,P,Sp,May,2011,11-May,Telebasis,0
12,DC114-1,24,N,P,Sp,May,2011,11-May,Tramea,0
12,DC114-2,24,N,P,Sp,May,2011,11-May,Ajun,0
12,DC114-2,24,N,P,Sp,May,2011,11-May,Along,0
12,DC114-2,24,N,P,Sp,May,2011,11-May,Arigomphus lentulus,0
12,DC114-2,24,N,P,Sp,May,2011,11-May,Arigomphus maxwelli,0
12,DC114-2,24,N,P,Sp,May,2011,11-May,Bjanata,0
12,DC114-2,24,N,P,Sp,May,2011,11-May,C_igens,0
12,DC114-2,24,N,P,Sp,May,2011,11-May,Celithemis_Unidentified,0
12,DC114-2,24,N,P,Sp,May,2011,11-May,CelithemisA,0
12,DC114-2,24,N,P,Sp,May,2011,11-May,CelithemisF,1
12,DC114-2,24,N,P,Sp,May,2011,11-May,CelithemisO,0
12,DC114-2,24,N,P,Sp,May,2011,11-May,Celithemis elisa,0
12,DC114-2,24,N,P,Sp,May,2011,11-May,Gomphus lividus,0
12,DC114-2,24,N,P,Sp,May,2011,11-May,Didymops_transversa,0
12,DC114-2,24,N,P,Sp,May,2011,11-May,Ebasidans,0
12,DC114-2,24,N,P,Sp,May,2011,11-May,Eheros,0
12,DC114-2,24,N,P,Sp,May,2011,11-May,Enalaspersum,0
12,DC114-2,24,N,P,Sp,May,2011,11-May,Enaldivagans,0
12,DC114-2,24,N,P,Sp,May,2011,11-May,Enaldubium,0
12,DC114-2,24,N,P,Sp,May,2011,11-May,Enalgeminatum,0
12,DC114-2,24,N,P,Sp,May,2011,11-May,Enalsignatum,0
12,DC114-2,24,N,P,Sp,May,2011,11-May,Enalvesperum,0
12,DC114-2,24,N,P,Sp,May,2011,11-May,Epitheca_cynosura,0
12,DC114-2,24,N,P,Sp,May,2011,11-May,Epitheca_princeps,0
12,DC114-2,24,N,P,Sp,May,2011,11-May,Epitheca_semiaquea,0
12,DC114-2,24,N,P,Sp,May,2011,11-May,Erythemis,0
12,DC114-2,24,N,P,Sp,May,2011,11-May,Erythrodiplax,0
12,DC114-2,24,N,P,Sp,May,2011,11-May,Iposita,0
12,DC114-2,24,N,P,Sp,May,2011,11-May,Iramburii,0
12,DC114-2,24,N,P,Sp,May,2011,11-May,Ladona,0
12,DC114-2,24,N,P,Sp,May,2011,11-May,Lestes_d_australis,0
12,DC114-2,24,N,P,Sp,May,2011,11-May,Lestes_inaequalis,0
12,DC114-2,24,N,P,Sp,May,2011,11-May,Lestes_vigilax,0
12,DC114-2,24,N,P,Sp,May,2011,11-May,N_pentacantha,0
12,DC114-2,24,N,P,Sp,May,2011,11-May,Nehalennia,0
12,DC114-2,24,N,P,Sp,May,2011,11-May,Pachydiplax,3
12,DC114-2,24,N,P,Sp,May,2011,11-May,Pantala,0
12,DC114-2,24,N,P,Sp,May,2011,11-May,Perithemis_tenera,0
12,DC114-2,24,N,P,Sp,May,2011,11-May,Plathemis,0
12,DC114-2,24,N,P,Sp,May,2011,11-May,Sympetrum_ambiguum,0
12,DC114-2,24,N,P,Sp,May,2011,11-May,Telebasis,0
12,DC114-2,24,N,P,Sp,May,2011,11-May,Tramea,0
12,DC114-3,24,N,P,Sp,May,2011,11-May,Ajun,0
12,DC114-3,24,N,P,Sp,May,2011,11-May,Along,0
12,DC114-3,24,N,P,Sp,May,2011,11-May,Arigomphus lentulus,0
12,DC114-3,24,N,P,Sp,May,2011,11-May,Arigomphus maxwelli,0
12,DC114-3,24,N,P,Sp,May,2011,11-May,Bjanata,0
12,DC114-3,24,N,P,Sp,May,2011,11-May,C_igens,0
12,DC114-3,24,N,P,Sp,May,2011,11-May,Celithemis_Unidentified,0
12,DC114-3,24,N,P,Sp,May,2011,11-May,CelithemisA,0
12,DC114-3,24,N,P,Sp,May,2011,11-May,CelithemisF,0
12,DC114-3,24,N,P,Sp,May,2011,11-May,CelithemisO,0
12,DC114-3,24,N,P,Sp,May,2011,11-May,Celithemis elisa,0
12,DC114-3,24,N,P,Sp,May,2011,11-May,Gomphus lividus,0
12,DC114-3,24,N,P,Sp,May,2011,11-May,Didymops_transversa,0
12,DC114-3,24,N,P,Sp,May,2011,11-May,Ebasidans,0
12,DC114-3,24,N,P,Sp,May,2011,11-May,Eheros,0
12,DC114-3,24,N,P,Sp,May,2011,11-May,Enalaspersum,0
12,DC114-3,24,N,P,Sp,May,2011,11-May,Enaldivagans,0
12,DC114-3,24,N,P,Sp,May,2011,11-May,Enaldubium,0
12,DC114-3,24,N,P,Sp,May,2011,11-May,Enalgeminatum,0
12,DC114-3,24,N,P,Sp,May,2011,11-May,Enalsignatum,0
12,DC114-3,24,N,P,Sp,May,2011,11-May,Enalvesperum,0
12,DC114-3,24,N,P,Sp,May,2011,11-May,Epitheca_cynosura,0
12,DC114-3,24,N,P,Sp,May,2011,11-May,Epitheca_princeps,0
12,DC114-3,24,N,P,Sp,May,2011,11-May,Epitheca_semiaquea,0
12,DC114-3,24,N,P,Sp,May,2011,11-May,Erythemis,6
12,DC114-3,24,N,P,Sp,May,2011,11-May,Erythrodiplax,0
12,DC114-3,24,N,P,Sp,May,2011,11-May,Iposita,0
12,DC114-3,24,N,P,Sp,May,2011,11-May,Iramburii,0
12,DC114-3,24,N,P,Sp,May,2011,11-May,Ladona,0
12,DC114-3,24,N,P,Sp,May,2011,11-May,Lestes_d_australis,0
12,DC114-3,24,N,P,Sp,May,2011,11-May,Lestes_inaequalis,0
12,DC114-3,24,N,P,Sp,May,2011,11-May,Lestes_vigilax,0
12,DC114-3,24,N,P,Sp,May,2011,11-May,N_pentacantha,0
12,DC114-3,24,N,P,Sp,May,2011,11-May,Nehalennia,0
12,DC114-3,24,N,P,Sp,May,2011,11-May,Pachydiplax,0
12,DC114-3,24,N,P,Sp,May,2011,11-May,Pantala,0
12,DC114-3,24,N,P,Sp,May,2011,11-May,Perithemis_tenera,0
12,DC114-3,24,N,P,Sp,May,2011,11-May,Plathemis,0
12,DC114-3,24,N,P,Sp,May,2011,11-May,Sympetrum_ambiguum,0
12,DC114-3,24,N,P,Sp,May,2011,11-May,Telebasis,9
12,DC114-3,24,N,P,Sp,May,2011,11-May,Tramea,0
12,DC115-1,24,N,P,Sp,May,2011,11-May,Ajun,0
12,DC115-1,24,N,P,Sp,May,2011,11-May,Along,0
12,DC115-1,24,N,P,Sp,May,2011,11-May,Arigomphus lentulus,0
12,DC115-1,24,N,P,Sp,May,2011,11-May,Arigomphus maxwelli,0
12,DC115-1,24,N,P,Sp,May,2011,11-May,Bjanata,0
12,DC115-1,24,N,P,Sp,May,2011,11-May,C_igens,0
12,DC115-1,24,N,P,Sp,May,2011,11-May,Celithemis_Unidentified,0
12,DC115-1,24,N,P,Sp,May,2011,11-May,CelithemisA,0
12,DC115-1,24,N,P,Sp,May,2011,11-May,CelithemisF,6
12,DC115-1,24,N,P,Sp,May,2011,11-May,CelithemisO,0
12,DC115-1,24,N,P,Sp,May,2011,11-May,Celithemis elisa,0
12,DC115-1,24,N,P,Sp,May,2011,11-May,Gomphus lividus,0
12,DC115-1,24,N,P,Sp,May,2011,11-May,Didymops_transversa,0
12,DC115-1,24,N,P,Sp,May,2011,11-May,Ebasidans,0
12,DC115-1,24,N,P,Sp,May,2011,11-May,Eheros,0
12,DC115-1,24,N,P,Sp,May,2011,11-May,Enalaspersum,0
12,DC115-1,24,N,P,Sp,May,2011,11-May,Enaldivagans,0
12,DC115-1,24,N,P,Sp,May,2011,11-May,Enaldubium,3
12,DC115-1,24,N,P,Sp,May,2011,11-May,Enalgeminatum,0
12,DC115-1,24,N,P,Sp,May,2011,11-May,Enalsignatum,0
12,DC115-1,24,N,P,Sp,May,2011,11-May,Enalvesperum,0
12,DC115-1,24,N,P,Sp,May,2011,11-May,Epitheca_cynosura,0
